date,variant_00,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19
2023-10-24,-0.002354,-0.012694,0.011827,-0.018376,-0.004015,0.001924,0.015968,-0.001145,-0.00489,-0.00556,0.006759,-0.005392,0.018778,-0.006015,0.017522,-0.007694,0.01095,0.006385,-0.004688,-0.007806
2023-10-25,-0.006172,-0.013212,-0.00022,-0.007415,-0.005604,-0.007044,-0.011532,-0.017559,-0.022841,0.006762,0.008729,-0.003853,-0.017352,-0.000977,-0.00457,-0.00361,-0.00752,0.009191,-0.005366,0.005541
2023-10-26,-0.011327,0.006701,-0.013841,0.003121,0.004128,0.017366,-0.000401,-0.01055,-0.012079,0.00824,0.008966,0.000486,0.000194,-0.009681,0.004986,0.007058,-0.018545,0.002806,-0.011506,0.003467
2023-10-27,0.001473,-0.000445,-0.005971,0.013795,-0.004573,0.017536,0.001903,0.000562,-0.000641,-0.01012,-0.005424,-0.0123,0.005053,-0.022664,0.003834,0.004654,-0.005805,0.006522,-0.003416,-0.008882
2023-10-30,-0.003265,0.021436,-0.012483,-0.009088,-0.00116,0.000479,-0.001285,-0.009089,-0.008317,-0.015606,0.004149,-0.00831,0.00076,0.003442,-0.002718,0.00121,-0.008285,-0.006012,-0.015321,-0.009756
2023-10-31,0.004309,0.00711,-0.021072,-0.013696,0.011897,-0.010956,0.002051,0.001117,0.018636,-0.020161,-0.011292,0.007608,0.001651,0.005662,0.002693,-0.006987,-0.015999,0.007575,-0.004166,-0.006434
2023-11-01,0.005023,0.000123,0.015424,-0.001737,-0.01089,0.012782,0.003356,-0.010143,0.005143,0.005656,-0.005898,-0.009467,0.000791,-0.000899,-0.008062,-0.002033,-0.005799,0.003579,0.009162,0.012256
2023-11-02,0.005714,-8.8e-05,-0.003469,0.003548,-0.016623,0.017262,-0.006121,0.002657,0.001461,0.011674,-0.006194,-0.0009,-0.00952,-0.005747,0.013906,0.024807,0.015143,0.011842,-0.002323,-0.004969
2023-11-03,0.00779,-0.000626,-0.01806,-0.004605,0.011667,0.02555,0.005744,-0.00319,-0.00685,0.007315,0.004777,0.009482,-0.001329,-0.000586,-0.018952,-0.000785,0.001318,-0.00416,-0.002296,0.009571
2023-11-06,-0.019779,0.009063,0.00864,-0.002305,0.004185,-0.006286,-0.000349,-0.001984,-0.000793,0.012194,-0.012315,-0.000633,-0.016803,-0.01433,-0.001359,0.005666,-0.015203,-0.000173,-0.001823,0.013431
2023-11-07,-0.002689,0.001166,0.017366,-0.004687,0.002122,-0.004141,0.018932,-0.004353,0.008485,0.000561,-0.007235,-0.004607,0.021182,-0.006651,0.006229,-0.011032,0.000763,0.004414,0.014339,0.00711
2023-11-08,-0.012748,0.004403,0.02218,0.008081,-0.003387,0.002339,0.008476,-0.00966,0.016512,-0.003863,0.016377,0.006555,0.002067,0.008786,-0.009293,-0.000688,0.004959,0.021535,-0.009537,-0.004069
2023-11-09,-0.002394,-0.013446,-0.014109,-0.011127,0.014568,-0.004409,0.016612,0.005536,0.004109,-0.00713,0.000969,0.011559,-0.009911,0.014331,-0.001611,-0.00176,-0.001686,0.003467,0.008437,0.003565
2023-11-10,-0.004373,0.011481,0.007795,0.01609,-0.001226,0.005225,0.002049,0.014469,0.012375,-0.005513,0.000645,0.001545,-0.012262,-0.002081,0.011066,0.007033,0.002113,-0.009988,0.00528,-0.00185
2023-11-13,-0.005542,-0.009963,0.010924,0.004231,-0.000688,-0.004568,0.013111,-0.007336,0.007356,-0.003574,-0.0073,0.002929,-0.006794,-0.002883,-0.009619,-0.017237,0.005902,-0.006102,0.001079,-0.015233
2023-11-14,0.00194,-0.010383,-0.022547,-0.012755,-0.006469,0.004871,-0.005664,-0.00531,-0.01846,-0.005221,0.004747,0.005031,0.009207,-0.000145,-0.005806,-0.016018,0.007408,-0.008301,-0.010763,-0.007998
2023-11-15,-0.007708,-0.001377,0.013666,0.004491,-0.018334,0.000384,0.003639,-0.001508,0.009809,0.018685,0.002204,-0.004218,0.001854,0.010414,0.000288,-0.002859,-0.00199,0.019237,-0.005327,0.002288
2023-11-16,0.014909,-0.000721,-0.000977,0.001897,0.01305,0.007209,0.001333,0.001685,0.005208,-0.013582,-0.017664,-0.015731,-0.002615,0.003371,-0.007601,0.003752,0.005748,0.003447,0.009531,-0.002044
2023-11-17,-0.015219,0.016057,0.002504,0.008269,0.002963,-0.002422,0.002919,0.00937,-0.017053,-0.00782,0.010773,-0.013071,-0.003682,-0.016167,-0.011821,0.003021,-0.003167,-0.011162,0.020365,-0.011969
2023-11-20,-0.006224,-0.007091,0.003545,0.013384,0.006677,0.000813,-0.008364,0.01009,-0.012524,-0.016907,-0.014382,-0.019762,-0.010789,0.009127,0.007278,0.003914,0.000251,0.006797,-0.000521,0.01069
2023-11-21,0.019684,-0.007719,-0.011142,-0.000701,-0.014101,0.010117,-0.005036,-0.003164,0.001199,0.00028,0.021088,-0.001478,-0.032345,0.001875,0.004457,0.003665,-0.007303,0.000865,-0.010457,0.016564
2023-11-22,-0.00316,0.005486,-0.005131,0.013454,0.000712,0.006867,0.00516,0.005568,0.004841,0.002262,0.006907,0.008965,-0.016219,0.008306,-0.007558,0.008019,0.011277,-0.004471,0.000214,0.001303
2023-11-23,0.005695,0.006242,0.006574,-0.004391,-0.005284,-0.009853,-0.00032,0.007944,0.004652,0.007064,-0.00069,-0.004069,-0.007143,0.005093,-0.014752,-0.016229,-0.004424,0.005927,-0.006536,-0.001048
2023-11-24,0.00565,-0.018631,-0.010281,-0.019672,-0.007235,-0.012953,0.004805,0.009382,-0.008194,0.022019,-0.009957,-0.001522,0.014736,0.007622,0.014332,-0.004885,-0.012177,-0.013832,0.011368,0.008779
2023-11-27,-0.003816,0.003257,0.00596,-0.000242,0.021666,0.001766,-0.004306,0.00978,-0.018136,0.005724,-0.016077,-0.0046,-0.011739,0.010041,-0.004631,-0.009612,0.0023,0.020878,-0.010378,0.008431
2023-11-28,0.01147,0.017735,0.002007,-0.014914,0.000983,0.000983,0.002407,0.017026,-0.012875,-0.001664,0.008379,-0.010964,-0.006143,-0.008396,-0.002134,0.004258,-0.006827,0.004909,-0.002978,-0.005003
2023-11-29,-0.003033,0.011604,0.009483,0.011519,0.01919,-0.010396,0.010546,-0.001425,-0.010862,-0.001552,-0.003692,0.017101,-0.001633,0.007518,-0.00689,-0.006628,-0.010021,0.010235,0.000198,-0.001628
2023-11-30,-0.014914,-0.002823,-0.009422,-0.00662,-0.017676,0.00358,0.015141,-0.001428,-0.002028,0.023883,-0.006936,-0.010808,-0.013985,-0.009223,0.004259,-0.007275,-0.005836,-0.005023,-0.006469,0.012815
2023-12-01,0.009826,-0.004718,-0.005471,0.005945,0.010897,-0.007428,-0.007791,0.002478,-0.016449,0.007369,0.005582,0.002251,0.003609,0.009435,-0.012578,0.01246,0.008873,-0.011819,-0.006544,0.017738
2023-12-04,-0.012566,0.009652,-0.006013,0.012358,0.009651,0.005671,0.009884,-0.005426,0.009688,-0.003464,-0.012036,-0.001771,0.007246,0.004181,0.015612,0.019166,0.001375,-0.006097,-0.009609,0.011431
2023-12-05,-0.004594,-0.008348,-0.009443,0.002133,-0.009871,-0.014042,-0.006094,-0.023636,0.00505,0.002085,0.017795,0.007694,0.002589,0.006632,-0.00419,-0.020598,-0.015252,0.003564,0.000347,0.008158
2023-12-06,0.001388,0.010888,-0.014641,0.018027,-0.001139,0.001614,0.0144,-0.007193,-0.012414,-0.009668,0.00691,-0.007076,0.023816,0.030916,-0.010382,0.001814,0.00187,-0.002866,0.004987,-0.00122
2023-12-07,-0.01765,0.022873,-0.024463,0.005165,-0.005985,0.007774,-0.011017,0.002089,-0.014502,-0.002314,0.000413,0.003911,-0.007124,-0.003565,-0.003264,-0.002649,-0.001896,0.006314,0.000405,0.010888
2023-12-08,0.006414,0.004893,0.015067,-0.018299,0.017542,-0.005783,-0.02108,0.012145,0.010359,-0.001859,-0.003736,-0.015924,-0.015476,0.001057,0.016011,0.000128,0.003206,-0.009464,-0.001763,-0.003802
2023-12-11,0.000508,-0.007751,-0.00741,-0.011413,0.011498,-0.002059,0.003868,-0.004666,0.015371,0.007942,0.002278,0.020288,0.003706,0.009089,0.003732,0.001461,0.013501,-0.004514,-0.001786,0.008355
2023-12-12,-0.002017,-0.004751,-0.013429,0.0004,0.001241,0.028115,-0.013219,0.004692,-0.011157,0.004708,-0.008212,0.005272,-0.005508,-0.011327,0.012405,-0.001576,0.00228,-0.003849,0.003323,0.007031
2023-12-13,-0.018269,0.001719,-0.015872,-0.002632,-0.002551,-0.00442,-0.001532,0.005103,0.003986,0.006286,-0.011382,-0.013257,-0.014123,0.004563,0.012183,0.000603,-0.018003,-0.001064,-0.008087,-0.006538
2023-12-14,0.00138,-0.006545,-0.007268,-0.005317,0.016583,0.006985,0.010926,-0.011671,-0.011884,-0.005962,0.013219,-0.013136,-0.011259,-0.020123,-0.003249,0.006033,0.005905,-0.024899,-0.014013,-0.003502
2023-12-15,0.006972,0.001434,-0.010857,0.003434,0.008671,-0.010665,-0.004858,0.009337,0.011493,-0.017501,-0.004675,-0.007033,-0.000117,0.009066,-0.01291,-0.017442,-0.00686,-0.003135,-0.015886,0.001997
2023-12-18,-0.00243,0.000127,-0.012033,-0.008061,-0.005806,-0.007958,-0.009776,0.002331,0.006721,-0.01059,-0.014471,-0.002952,0.005729,-0.006914,-0.005335,0.005923,-0.005271,-0.010975,0.000975,-0.018647
2023-12-19,-0.005473,0.006579,0.007698,-0.006645,0.000838,-0.000839,0.000506,-0.003037,-0.005765,0.005678,-0.009546,-0.003241,0.002684,-0.003368,0.021771,0.012297,-0.004066,-0.002029,0.001368,-0.027141
2023-12-20,-0.005657,-0.023022,0.002264,-0.004152,0.01711,-0.005756,-0.00767,-0.010267,0.016275,-0.001084,0.013402,-0.003126,-0.016139,-0.008665,0.00954,0.015602,0.009236,0.000339,0.000312,-0.005278
2023-12-21,0.003256,0.002636,-0.013413,-0.008175,-0.00305,0.002553,0.012883,0.015285,0.00592,-0.000174,0.000503,-0.001007,0.016301,-0.003922,-6e-06,0.000956,0.009749,-0.001667,0.003047,-0.003556
2023-12-22,0.018762,-0.000944,-0.004053,0.011228,-0.017946,0.012362,-0.014063,0.003528,0.00951,-0.011806,0.005175,-0.006749,-0.001231,0.000548,-0.006259,-0.007569,-0.004039,0.007695,-0.006319,0.011818
2023-12-25,0.026891,-0.00023,0.007868,0.007494,0.00202,0.003929,0.010988,-0.002061,0.006899,-0.014424,0.00967,0.008216,0.00274,-0.01012,-0.005202,-0.010305,-0.003423,-0.010529,-0.004069,-0.003597
2023-12-26,0.009185,0.006225,0.014079,0.006842,0.009047,0.005616,0.015878,0.004725,-0.010822,0.009701,-0.011624,-0.001372,0.001265,0.013023,-0.000853,-0.009397,-0.003337,-0.009208,0.004964,-0.004774
2023-12-27,0.004543,0.011365,-0.001759,0.007244,0.0079,-0.028586,-0.009816,-0.003473,-0.012799,0.005273,-0.014262,-0.008664,-0.000529,-0.0151,-0.001374,0.010831,-0.025371,0.005075,-0.014975,-0.013681
2023-12-28,-0.000265,0.004536,-0.001572,0.00783,0.000123,-0.004825,0.00139,-0.003009,0.001747,0.005685,0.020443,0.011092,0.002549,-0.006205,0.019149,0.007829,-0.003837,0.002715,-0.013715,0.008344
2023-12-29,-0.002244,0.00883,-0.0002,0.002695,0.012848,-0.004642,0.005354,0.000453,0.020872,0.00155,0.014529,-0.010649,-0.001533,-0.001995,-0.001114,0.002134,0.004634,-0.005214,0.002202,0.020346
2024-01-01,0.002958,-0.014719,0.002046,-0.001798,0.012206,-0.000579,0.006078,0.009251,-0.002853,0.029476,0.009499,-0.009641,-0.010728,0.002014,0.007414,0.001372,-0.008391,-0.003135,-0.007922,0.011844
2024-01-02,-0.00203,0.010377,0.005289,0.00688,-0.000398,-0.003088,-0.005095,-0.004513,-0.013635,-0.007561,0.007265,0.015747,-0.010872,-0.000271,0.007883,0.004364,0.016934,0.011976,-0.001297,0.004348
2024-01-03,-0.011361,-0.0035,-0.003239,-0.001088,-0.011323,0.009059,-0.004251,-0.010066,-0.026409,-0.01238,-0.013391,-0.004195,0.019839,-0.014587,0.015026,-0.001084,-0.00998,0.003581,-0.010956,0.005414
2024-01-04,0.002963,-0.003587,0.000863,0.005216,-0.002202,0.001058,-0.01429,-0.021373,-5.4e-05,-0.009698,-0.000145,-0.006419,0.004628,-0.011098,0.001384,0.007609,0.005031,-0.005408,-0.007856,0.010606
2024-01-05,-0.003766,-0.003346,0.00069,-0.003901,-0.012192,0.023281,0.004885,-0.020555,-0.003382,0.000859,0.007134,0.000727,-0.011118,-0.006462,0.003093,0.009665,0.002173,-0.003368,0.008774,0.013203
2024-01-08,0.001063,0.004787,0.003226,0.011096,-0.009584,0.004575,-0.007787,-0.006127,-0.006307,0.002448,0.003633,0.00733,-0.011499,-0.013649,-0.000894,-0.000596,0.009129,0.003753,-0.007652,0.012741
2024-01-09,-0.010963,-0.007997,0.018529,0.004431,-0.020635,0.003672,0.001092,0.005535,-0.01367,-0.004131,-0.015026,-0.004477,-0.000377,0.004274,-0.014179,-0.002349,0.011733,-0.002909,0.011062,0.006162
2024-01-10,-0.018491,0.001744,0.005448,-0.007966,0.005058,0.005897,-0.020488,-0.008771,-0.005153,0.006007,-0.002498,-0.002957,-0.001252,-0.006742,-0.002689,0.015588,0.003444,0.010594,0.019328,0.002712
2024-01-11,-0.007795,0.003069,-0.003148,0.013103,-0.000297,-0.010163,-0.002906,0.006723,-0.00415,-0.014677,-0.011357,-0.005177,-0.001057,0.000473,-0.000502,0.010365,-0.007282,-0.000344,-0.002881,0.000311
2024-01-12,-0.017069,-0.007073,-0.019662,0.011322,0.011792,-0.005189,0.015238,-0.004061,-0.011479,0.000219,0.013661,-0.008021,-0.010507,0.00868,0.001297,-0.008388,0.016833,0.009304,-0.002435,-0.003475
2024-01-15,0.002425,0.001022,-0.010803,-0.000902,0.011226,-0.000752,-0.014099,-0.000204,-0.006905,-0.005263,0.003253,0.00497,-0.009457,0.008729,-0.005694,0.027788,0.005886,-0.003827,-0.00724,0.003538
2024-01-16,0.005649,0.005982,0.010581,0.017423,-0.010925,-0.014095,0.00921,-0.002771,0.006616,0.001658,-0.013941,-0.012962,0.008933,-0.023095,0.012025,-0.001408,0.003914,-0.015812,0.008515,-0.006126
2024-01-17,-0.026671,0.011131,-0.015622,0.0018,-0.000457,0.002253,0.00327,-0.002778,0.004176,0.010673,0.009638,0.006411,-0.005566,0.002409,-0.008883,-0.00304,-0.015565,0.009423,0.01147,0.002136
2024-01-18,-0.00763,0.023783,-0.015385,-0.010875,-0.010223,0.000944,-0.0061,0.00238,0.013561,0.00137,0.004136,-0.010813,0.00552,0.002968,0.015449,-0.013275,0.02318,0.013945,0.006557,0.0035
2024-01-19,0.004117,0.011262,0.000426,0.00662,0.000223,0.005964,0.00054,0.00873,0.002294,0.000915,0.013411,-0.004071,0.007993,0.011744,0.001261,0.000933,-0.009576,0.004888,-0.000756,0.004167
2024-01-22,-0.010072,0.007461,0.02321,-0.008619,0.000291,0.015267,0.005767,-0.004552,0.004282,-0.004174,-0.007938,-0.006521,-0.004591,-0.017505,0.006656,0.002899,0.008889,0.005695,-0.002285,-0.009851
2024-01-23,0.001368,0.001485,-0.005241,0.004814,-0.006859,0.001288,0.00946,0.009268,0.004655,0.02303,0.005006,0.013048,-0.005413,0.022481,-0.008265,0.007512,0.019582,0.00649,0.001378,-0.008897
2024-01-24,-0.001144,-0.007935,-0.001129,0.013788,0.018009,-0.001864,-0.014841,0.005129,0.022992,0.014211,0.008577,0.007932,0.010898,-0.009747,-0.002273,0.005338,-0.004839,-0.016209,-0.017531,0.012399
2024-01-25,-0.002587,0.00321,0.003263,0.003759,-0.005581,0.00221,0.012565,-0.004637,-0.005995,-0.004089,0.000886,0.015582,-0.006936,-0.009642,-0.006816,0.001811,-0.003026,0.014931,-0.013306,0.017003
2024-01-26,-0.010476,0.004228,0.002653,-0.002692,-0.006204,0.011626,-0.000158,-0.005223,0.008619,0.004328,0.00057,-0.007499,-0.002295,0.011066,0.006786,0.019858,0.013009,0.003113,-0.006539,0.012501
2024-01-29,-0.014146,-0.018228,-0.005516,-0.003522,-0.016197,-0.020154,0.006592,-0.005516,0.00454,-0.000325,-0.002432,0.005362,-0.001825,0.008742,-0.010545,-0.008546,-0.009414,-0.003387,0.017451,-0.018782
2024-01-30,0.015565,0.008223,0.009024,-0.007536,-0.0044,0.005324,-0.0094,0.000572,-0.010331,0.015861,0.007588,-0.006587,-0.000691,0.003376,-0.006047,-0.006105,0.015776,-0.007021,0.028094,-0.00611
2024-01-31,-0.016384,0.015292,-0.001974,-0.012951,-0.004331,0.010405,-0.002957,0.014599,0.008993,0.002315,0.000482,0.000266,-0.004403,0.011717,-0.002322,-0.013474,-0.007176,0.011694,0.003087,0.00717
2024-02-01,-0.008774,0.004226,0.005903,-0.019477,0.001041,-0.012948,0.014691,-0.011527,0.011879,0.005674,-0.020361,0.005712,0.004754,0.002482,-0.009872,0.017904,-0.006995,-0.004976,0.006461,0.008287
2024-02-02,-0.004769,0.009205,0.000726,-0.005502,-0.001363,-0.006551,-0.00103,0.003556,0.015696,0.003101,0.001567,-0.007955,0.01292,0.006398,0.008477,0.014603,0.006968,0.008808,-0.008461,-0.010734
2024-02-05,-0.008602,-0.008687,-0.002956,-0.008611,0.002854,0.014066,-0.012229,0.000898,-0.017165,-0.006291,0.01014,-0.01319,0.008399,0.00591,0.004024,0.004468,0.003323,-0.023271,0.002344,0.004602
2024-02-06,0.020324,-0.001593,0.001048,0.008027,0.023467,-0.005898,-0.001215,0.013394,0.009543,-0.015078,0.015685,0.009928,0.001459,-0.020335,-0.001971,0.008928,0.001687,-0.015426,-0.001731,-0.007865
2024-02-07,0.001875,0.004857,0.010503,-0.006697,-0.004965,0.006273,0.01905,-0.029465,0.015766,-0.003861,-0.005171,0.007509,0.010467,-0.008942,0.011527,-0.004053,-0.000394,0.004783,-0.002809,-0.003028
2024-02-08,0.006625,-0.010072,-0.024535,-0.005765,-0.001803,0.014543,0.008794,0.01772,0.001674,-0.014646,-0.013082,0.009551,-0.003588,-0.00447,-0.003032,0.008835,-0.002855,-0.006372,-0.002537,-0.010136
2024-02-09,-0.013736,-0.003542,-0.006652,-0.002612,0.00456,0.015457,0.00129,0.00524,0.018396,-0.000895,0.002845,0.006303,-0.005072,-0.013057,-0.004344,0.012045,-0.010606,0.021387,0.006845,-0.006595
2024-02-12,-0.002257,0.012008,0.006629,-0.003618,0.010584,0.013587,-0.000306,-0.005219,-0.022555,0.000253,-0.019291,-0.006665,0.01805,0.001249,0.008934,0.007816,-0.008143,0.011302,-0.008384,-0.012591
2024-02-13,-0.003409,-0.01078,-0.006168,0.003257,-0.017476,-0.005438,-0.001693,0.002638,-0.008954,0.001584,-0.000396,-0.013728,-0.010339,0.019412,0.002523,0.010486,0.015791,0.004208,-0.0027,0.004213
2024-02-14,0.007162,-0.010222,0.024927,0.007104,0.003648,0.006082,0.002262,0.007601,0.003654,0.011865,-0.011594,0.005719,0.000559,0.00198,0.000122,0.00857,-0.004451,0.009232,0.001562,0.004945
2024-02-15,-0.006352,0.004337,0.011814,0.001226,0.001669,0.00545,0.007457,0.013164,-0.002879,-0.00013,-0.00168,-0.009076,0.002456,-0.003977,0.018076,-0.006713,-0.00736,-0.00917,0.020947,0.005629
2024-02-16,-0.000163,0.012459,-0.002716,-0.002831,0.001559,-0.02175,-0.011712,0.002794,-0.0039,-0.014104,0.00203,0.008538,-0.012562,0.008619,0.004199,-0.007621,0.015449,0.008377,-0.01092,-0.000656
2024-02-19,0.007157,0.01018,0.007671,0.014196,-0.000416,0.024973,-0.007436,-0.009575,-0.003527,0.008251,-0.012713,0.011275,0.013387,-0.014798,0.005565,0.003372,-0.002797,0.007098,0.033869,0.002538
2024-02-20,0.006358,0.005664,-0.011595,-0.010961,-0.01085,0.009448,0.012728,-0.00351,-0.006564,-0.016467,0.002684,0.005255,0.00689,-0.013231,0.013055,0.000791,0.007019,-0.003567,0.000562,0.010413
2024-02-21,-0.006972,0.000236,0.010699,-0.006765,0.010158,-0.005042,0.009938,0.010493,0.013131,0.008678,-0.006168,0.011276,-0.002762,-0.019021,0.002326,0.014903,-0.005431,0.000713,0.008329,-0.011494
2024-02-22,-0.004501,-0.017888,-0.01563,0.010855,-0.003996,-0.015692,-0.002594,-0.007809,0.00278,0.014295,0.000511,-0.021507,-0.002092,-0.015285,0.004002,0.004049,0.003549,0.005462,-0.00976,0.002334
2024-02-23,0.001384,-0.00988,-0.00264,0.01008,-0.004652,-0.003064,-0.027082,0.010627,0.006143,-0.011104,-0.009329,0.018959,-0.007976,-0.007367,0.01116,-0.009327,0.009281,-0.003569,0.000493,0.009437
2024-02-26,0.009556,0.00522,-0.012135,0.010528,0.001271,-0.00099,-0.005395,0.011748,0.004038,0.006599,-0.015347,-0.010721,0.004483,-0.004814,-0.008242,-0.000818,-0.000819,0.007403,0.013547,0.014836
2024-02-27,-0.000174,0.023043,0.002473,-0.007878,0.004776,-0.00359,0.011733,-0.003611,-0.002472,-0.007021,-0.015087,-0.003307,0.008373,-0.002687,0.011753,-0.015195,0.004284,0.00221,0.015471,0.013774
2024-02-28,0.010745,-0.007795,-0.007521,-0.002704,0.007568,-0.002907,0.007708,-0.003003,-0.011301,-0.009367,0.014384,0.006619,-0.015264,-0.006695,0.007253,0.009606,0.010841,0.001991,0.006713,0.009279
2024-02-29,0.005996,0.013133,0.006362,0.010554,0.002382,-0.01149,0.000739,0.0073,0.001121,0.019039,0.005906,0.008217,0.002046,0.012533,0.017369,0.021978,0.004303,0.002131,-0.004349,-0.003104
2024-03-01,-0.01072,0.004762,-0.007437,0.005985,0.001302,-0.021091,0.015298,-0.007954,0.010158,0.003869,0.002461,-0.002314,0.018362,0.006342,0.003565,0.000806,-0.007613,-0.004006,-0.0087,-0.000224
2024-03-04,0.018209,0.019617,-0.002224,-0.007387,-0.006259,0.015547,0.00197,-0.007867,-1.4e-05,0.010639,0.00508,-0.007984,-0.000977,0.002889,-0.010876,-0.001335,0.020318,0.001015,0.018198,0.008808
2024-03-05,0.002131,0.00052,-0.010685,0.004351,-0.004718,0.00669,-0.008594,-0.005995,-0.005097,0.009426,0.003544,0.001598,0.004989,0.000834,-0.012517,-0.002516,-0.004912,0.018957,0.000908,-0.003666
2024-03-06,0.012599,0.005996,-0.00621,-0.008235,0.016252,-0.023285,0.017569,0.012023,-0.00494,-0.010035,0.00054,0.006142,-0.006645,0.005638,0.00114,0.000372,-0.004712,-0.010142,-0.007478,-0.000587
2024-03-07,-0.003349,-0.01743,0.014217,0.008524,-0.011215,0.009167,0.000786,-0.000862,-0.013336,-0.005667,-0.001985,-0.006858,0.006842,-0.011229,-0.001752,-0.001544,-0.014942,0.023162,0.000363,0.006998
2024-03-08,0.006725,-0.005414,0.003857,0.00284,-0.010573,0.003338,0.010429,0.0079,-0.013262,0.008761,0.020443,0.012087,-0.004288,-0.018766,0.000413,-0.014459,0.002321,-0.0108,0.003543,-0.00036
2024-03-11,0.014824,0.003727,0.00456,0.008221,0.00219,0.002153,-0.007995,-0.008455,0.004367,-0.005264,0.011141,-0.01142,0.000852,-0.005479,0.00911,-0.000449,-0.008743,0.009607,0.000625,-0.014531
2024-03-12,-0.009021,-0.006229,0.000758,-0.005784,-0.009979,0.00495,0.003468,-0.018224,-0.006199,0.002112,0.005648,-0.013399,-0.006633,0.01521,0.002418,0.012853,-0.028464,0.01951,-0.005064,-0.009955
2024-03-13,0.001174,0.003861,0.011832,-0.006923,0.006765,0.007917,0.007985,-0.011039,-0.01087,0.002821,0.004672,0.0113,0.001362,0.006719,0.001047,0.001869,-0.005135,-0.002043,0.013989,-0.002067
2024-03-14,-0.001703,-0.000454,-0.000373,-0.007085,0.022582,-0.015391,-0.01573,0.005723,-0.019806,-0.008595,0.001348,-0.000531,0.011496,0.002119,0.002319,0.002879,-0.006597,0.005354,-0.002613,0.010734
2024-03-15,0.004878,-0.011795,-0.000579,0.007895,-0.009443,-0.006125,0.01215,-0.010866,0.007894,0.001166,0.002135,-0.032832,-0.006926,-0.001455,0.005193,-0.010679,0.005486,0.012858,0.01371,0.005842
2024-03-18,-0.014692,-0.01808,0.007664,0.020317,-0.004614,-0.00981,-0.002895,8.1e-05,-0.012178,0.001536,0.01097,-0.000614,-0.008583,0.013489,-0.018133,0.017039,0.00162,-0.002588,0.005868,-0.023488
2024-03-19,-0.009895,-0.016259,-0.005021,-0.003772,0.009245,0.002788,-0.001683,-0.007627,0.010429,-0.020613,0.002508,0.026676,0.002643,0.000793,0.00661,-0.000963,-0.021833,-0.007396,0.011496,-0.022302
2024-03-20,0.000781,-0.002671,0.010562,0.000928,-0.004219,-0.009847,0.013819,0.01045,0.014938,-0.009369,-0.007583,-0.006504,0.017551,-0.008788,-0.002304,0.002844,0.007165,-0.011339,0.012438,0.011532
2024-03-21,-0.00974,0.028618,0.011378,0.004701,-0.007562,0.015658,9.5e-05,-0.020422,-0.000385,0.00363,0.006033,0.00236,-0.003078,0.006585,0.002279,-0.001058,0.020506,-0.02131,-0.01102,-0.011161
2024-03-22,0.00084,0.008178,0.003103,-0.00683,0.007116,-0.019615,0.000901,0.003144,-0.009549,-0.011787,-0.001911,-0.000121,-0.00396,-0.002743,0.016353,0.010333,-0.011529,0.00336,0.00064,0.003771
2024-03-25,-0.003502,-0.008667,-0.006376,-0.000113,-0.002911,0.009897,-0.012823,-0.006801,-0.004072,0.017068,0.014487,0.008291,0.000445,0.008337,0.019729,0.0004,0.007223,-0.014067,-0.003055,-0.002224
2024-03-26,0.008572,-0.001922,-0.003291,-0.009011,-0.009048,-0.004413,-0.003229,-0.006193,-0.0021,0.00544,-0.00481,0.00302,0.012276,0.000186,-0.000673,0.002117,0.00283,-0.007199,-0.003853,0.004079
2024-03-27,0.014759,0.005275,0.006716,-0.008072,0.000284,-0.02313,0.019053,-0.023527,0.000414,0.007569,-0.001816,0.013624,0.003448,-0.011858,-0.007845,0.008,0.001357,0.00822,-0.003063,0.002886
2024-03-28,-0.025841,-0.007719,0.013493,-0.005583,-0.002323,0.007919,0.008668,0.002432,0.00284,0.006653,-0.000129,0.004537,-0.003213,0.009369,-0.009848,-0.000233,-0.013346,-0.008622,-0.018975,0.001708
2024-03-29,0.011508,0.001199,-0.020116,0.020527,0.013778,-0.008244,0.016344,0.000906,0.015114,-0.000942,0.002956,0.004283,0.010478,-0.003002,0.004836,0.010374,-0.017246,-0.022942,-0.001756,-0.00551
2024-04-01,-0.001361,-0.00737,-0.005456,-0.002241,-0.017126,0.000402,0.019801,-0.006716,-0.007255,-0.022158,0.009248,0.009418,0.002867,-0.00191,0.003179,0.008942,0.004525,0.010057,0.006957,0.004697
2024-04-02,0.002015,-0.007256,-0.021772,-0.007507,0.009509,0.011673,0.008109,0.01764,-0.001672,-0.00412,-0.004598,0.012577,-0.003393,-0.005455,0.008607,0.002549,-0.009802,-0.000925,-0.002704,-0.007415
2024-04-03,-0.007631,0.001824,0.00725,0.00668,-0.007746,0.001085,0.007246,-0.009142,-0.016082,-0.00412,0.016132,0.006607,0.00779,0.001563,0.013575,-0.000691,0.007818,0.001829,-0.002267,0.000981
2024-04-04,-0.00752,-0.005655,-0.00306,0.003527,-0.018216,-0.013312,0.012697,0.011924,-0.006311,-0.002969,-0.014494,0.007495,-7.9e-05,0.008824,-0.020656,-0.006933,-0.013786,-0.00566,0.007847,-0.019676
